RenderBlocks,func_1221_g,*,*,renderBlockLadder,"Renders a ladder block at the given coordinates"
RenderBlocks,func_1220_c,*,*,renderEastFace,"Renders the given texture to the east (z-negative) face of the block.  Args: block, x, y, z, texture"
RenderBlocks,func_1226_h,*,*,renderBlockReed,"Renders a reed block at the given coordinates"
RenderBlocks,func_1225_d,*,*,renderWestFace,"Renders the given texture to the west (z-positive) face of the block.  Args: block, x, y, z, texture"
GuiScreen,func_579_b,*,*,drawBackground,"Draws the background (i is always 0 as of 1.2.2)"
GuiScreen,func_578_i,*,*,drawDefaultBackground,"Draws either a gradient over the background screen (when it exists) or a flat gradient over background.png"
GuiScreen,func_574_c,*,*,getClipboardString,"Returns a string stored in the system clipboard."
GuiScreen,func_573_b,*,*,mouseMovedOrUp,"Called when the mouse is moved or a mouse button is released.  Signature: (mouseX, mouseY, which) which==-1 is mouseMove, which==0 or which==1 is mouseUp"
GuiGameOver,func_572_a,*,*,actionPerformed,"Fired when a control is clicked. This is the equivalent of ActionListener.actionPerformed(ActionEvent e)."
GuiUnused,func_571_a,*,*,drawScreen,"Draws the screen and all the components in it."
GuiScreen,func_570_g,*,*,updateScreen,"Called from the main game loop to update the screen."
WorldClient,func_710_c,*,*,removeEntityFromWorld,""
PlayerController,func_719_a,*,*,clickBlock,"Called by Minecraft class when the player is hitting a block with an item. Args: x, y, z, side"
EntityPlayer,func_374_q,*,*,preparePlayerToSpawn,"Keeps moving the entity up so it isn't colliding with blocks and other requirements for this entity to be spawned (only actually used on players though its also on Entity)"
Entity,func_376_c,*,*,setRotation,"Sets the rotation of the entity"
EntityLiving,func_371_a,*,*,setSize,"Sets the width and height of the entity. Args: width, height"
EntitySnowball,func_370_e_,*,*,onUpdate,"Called to update the entity's position/logic."
Entity,func_379_d,*,*,getDistanceToEntity,"Returns the distance to the entity. Args: entity"
EntityBoat,func_378_a,*,*,setPositionAndRotation2,"Sets the position and rotation. Only difference from the other one is no bounding on the rotation. Args: posX, posY, posZ, yaw, pitch"
Entity,func_399_b,*,*,setPositionAndRotation,"Sets the entity's position and rotation. Args: posX, posY, posZ, yaw, pitch"
Entity,func_398_a,*,*,setWorld,"Sets the reference to the World object."
Entity,func_393_a,*,*,isInsideOfMaterial,"Checks if the current block the entity is within of the specified material type"
Entity,func_390_a,*,*,isInRangeToRenderVec3D,"Checks using a Vec3d to determine if this entity is within range of that vector to be rendered. Args: vec3D"
EntityItem,func_397_g_,*,*,handleWaterMovement,"Returns if this entity is in water and will end up adding the waters velocity to the entity"
EntityFireball,func_396_a,*,*,attackEntityFrom,"Called when the entity is attacked."
Entity,func_395_F,*,*,setEntityDead,"Will get destroyed next tick"
Entity,func_394_a,*,*,dropItemWithOffset,"Drops an item stack with a specified y offset. Args: itemID, count, yOffset"
RenderGlobal,func_955_b,*,*,drawSelectionBox,"Draws the selection box for the player. Args: entityPlayer, rayTraceHit, i, itemStack, partialTickTime"
RenderGlobal,func_958_a,*,*,loadRenderers,"Loads all the renderers and sets up the basic settings usage"
RenderPlayer,func_6330_a,*,*,preRenderCallback,"Allows the render to do any OpenGL state modifications necessary before the model is rendered. Args: entityLiving, partialTickTime"
RenderPlayer,func_6331_b,*,*,renderEquippedItems,""
GuiButton,func_559_a,*,*,mouseReleased,"Fired when the mouse button is released. Equivalent of MouseListener.mouseReleased(MouseEvent e)."
TileEntityRenderer,func_6516_a,*,*,getFontRenderer,"*"
Tessellator,func_6513_a,*,*,setColorRGBA_I,"Sets the color to the given color (packed as bytes in integer) and alpha values."
BlockPressurePlate,func_236_b,*,*,onEntityCollidedWithBlock,"Triggered whenever an entity collides with this block (enters into the block). Args: world, x, y, z, entity"
MCHashTable,func_1054_c,*,*,removeEntry,"Removes the specified entry from the map and returns it"
MCHashTable,func_1055_e,*,*,computeHash,"Makes the passed in integer suitable for hashing by a number of shifts"
MCHashTable,func_1056_d,*,*,getHash,"Returns the hash code for a key"
MCHashTable,func_1057_a,*,*,lookup,"Returns the object associated to a key"
GameSettings,func_1050_a,*,*,parseFloat,"Parses a string into a float."
RecipesCrafting,func_1051_a,*,*,addRecipes,"Adds the crafting recipes to the CraftingManager."
MCHashTable,func_1052_b,*,*,removeObject,"Removes the specified object from the map and returns it"
MCHashTable,func_1053_a,*,*,insert,"Adds an object to a slot"
MCHashTable,func_1058_a,*,*,clearMap,"Removes all entries from the map"
MCHashTable,func_1059_a,*,*,copyTo,"Copies the hash slots to a new array"
Block,func_222_c,*,*,setHardness,"Sets how many hits it takes to break a block."
BlockPressurePlate,func_221_d,*,*,getCollisionBoundingBoxFromPool,"Returns a bounding box from the pool of bounding boxes (this means this box can change after the pool has been cleared to be reused)"
RenderManager,func_4117_a,*,*,getEntityClassRenderObject,"*"
NetClientHandler,func_4115_a,*,*,handleLogin,"*"
NetClientHandler,func_4113_a,*,*,handleChat,"*"
LoadingScreenRenderer,func_595_d,*,*,displayLoadingString,"Displays a string on the loading screen supposed to indicate what is being done currently."
MobSpawnerBase,func_4118_a,*,*,getEntitiesForType,"*"
CraftingRecipe,func_1184_a,*,*,getRecipeSize,"Returns the size of the recipe area"
CraftingRecipe,func_1185_a,*,*,matches,"Returns true if a specific recipe location matches"
CraftingRecipe,func_1182_a,*,*,matchRecipe,"Returns true if the passed in array of item ids matches the recipe"
Block,func_225_a,*,*,blockStrength,"Defines whether or not a play can break the block with current tool."
PathPoint,func_1180_a,*,*,distanceTo,"Returns the linear distance to another path point"
BlockFluids,func_224_a,*,*,canCollideCheck,"Returns whether this block is collideable based on the arguments passed in Args: blockMetaData, unknownFlag"
InventoryPlayer,func_494_a,*,*,getCurrentItem,"Returns the item stack currently held by the player."
InventoryPlayer,func_495_b,*,*,addItemsToInventory,"Adds the j items of type i to inventory and returns the number of items that couldn't fit (0 if they all fit)."
InventoryPlayer,func_496_a,*,*,setCurrentItem,"Sets a specific itemID as the current item being held (only if it exists on the hotbar)"
InventoryPlayer,func_497_g,*,*,getFirstPartialMatchingStack,"Returns the first item stack in inventory that matches the given item stack and isn't full."
TileEntityFurnace,func_490_a,*,*,getCookProgressScaled,"Returns an integer between 0 and the passed value representing how close the current item is to being completely cooked"
TileEntityFurnace,func_491_j,*,*,canSmelt,"Returns true if the furnace can smelt an item, i.e. has a source item, destination stack isn't full, etc."
InventoryPlayer,func_492_d,*,*,armorItemInSlot,"returns a player armor item (as itemstack) contained in specified armor slot."
InventoryPlayer,func_493_a,*,*,writeToNBT,"Writes the inventory out as a list of compound tags. This is where the slot indices are used (+100 for armor, +80 for crafting)."
InventoryPlayer,func_498_a,*,*,changeCurrentItem,"Switch the current item to the next one or the previous one"
InventoryPlayer,func_499_j,*,*,getFirstEmptyStack,"Returns the first item stack that is empty."
Render,func_148_a,*,*,renderEntityOnFire,"Renders fire on top of the entity. Args: entity, x, y, z, partialTickTime"
Render,func_149_b,*,*,getWorldFromRenderManager,"Returns the render manager's world object"
RenderBlocks,func_1234_a,*,*,renderBlockByRenderType,"Renders the block at the given coordinates using the block's rendering type"
RenderBlocks,func_1235_d,*,*,renderBlockFire,"Renders a fire block at the given coordinates"
RenderBlocks,func_1236_f,*,*,renderSouthFace,"Renders the given texture to the south (x-positive) face of the block.  Args: block, x, y, z, texture"
RenderBlocks,func_1237_a,*,*,renderTorchAtAngle,"Renders a torch at the given coordinates, with the base slanting at the given delta"
RenderBlocks,func_1231_e,*,*,renderNorthFace,"Renders the given texture to the north (x-negative) face of the block.  Args: block, x, y, z, texture"
RenderBlocks,func_1232_i,*,*,renderBlockCrops,"Renders a crop block at the given coordinates"
RenderBlocks,func_1233_l,*,*,renderBlockCactus,"Renders a cactus block at the given coordinates"
ChunkProviderLoadOrGenerate,func_540_b,*,*,saveChunk,"Save a given Chunk, recording the time in lastSaveTime"
ChunkProviderLoadOrGenerate,func_541_a,*,*,saveExtraChunkData,"Save extra data associated with this Chunk not normally saved during autosave, only during chunk unload.  Currently unused."
Gui,func_547_b,*,*,drawString,"Renders the specified text to the screen."
Gui,func_548_a,*,*,drawCenteredString,"Renders the specified text to the screen, center-aligned."
Gui,func_549_a,*,*,drawGradientRect,"Draws a rectangle with a vertical gradient between the specified colors."
RecipesIngots,func_810_a,*,*,addRecipes,"Adds the ingot recipes to the CraftingManager."
IChunkLoader,func_811_b,*,*,saveExtraData,"Save extra data not associated with any Chunk.  Not saved during autosave, only during world unload.  Currently unused."
IChunkLoader,func_812_a,*,*,saveChunk,"*"
IChunkLoader,func_813_a,*,*,loadChunk,"Loads the specified(XZ) chunk into the specified world."
IChunkLoader,func_815_b,*,*,saveExtraChunkData,"Save extra data associated with this Chunk not normally saved during autosave, only during chunk unload.  Currently unused."
ChunkLoader,func_816_a,*,*,loadChunkIntoWorldFromCompound,"Parses the data in the compound into a Chunk in the specified world."
ChunkLoader,func_817_a,*,*,chunkFileForXZ,"*"
ChunkLoader,func_818_a,*,*,storeChunkInCompound,"Stores the chunk into the supplied Compound. (could even be private static)"
NetHandler,func_819_a,*,*,handlePlace,"*"
PlayerController,func_729_b,*,*,sendBlockRemoved,"Notifies the server upon the completion of your removal of a block."
PlayerController,func_722_a,*,*,sendPlaceBlock,"Tells the server a block at x,y,z coordinate"
World,func_12243_a,*,*,createExplosion,"Creates an explosion. Args: entity, x, y, z, strength"
ModelRenderer,func_924_c,*,*,compileDisplayList,"Compiles a GL display list for this model"
ModelRenderer,func_925_a,*,*,setPosition,"*"
EntityRenderer,func_920_e,*,*,hurtCameraEffect,"*"
ModelRenderer,func_922_a,*,*,render,"*"
ModelRenderer,func_923_a,*,*,addBox,"Creates a textured box. Args: originX, originY, originZ, width, height, depth, scaleFactor."
TileEntitySpecialRenderer,func_928_a,*,*,setTileEntityRenderer,"Associate a TileEntityRenderer with this TileEntitySpecialRenderer"
GuiGameOver,func_6450_b,*,*,doesGuiPauseGame,"Returns true if this GUI should pause the game when it is displayed in single-player"
Tessellator,func_984_b,*,*,setTranslationD,"Sets the translation for all vertices in the current draw call. (D suffix indicates double parameters)"
Tessellator,func_985_d,*,*,reset,"Clears the tessellator state in preparation for new drawing."
NBTTagCompound,func_764_f,*,*,getLong,"Retrieves a long value using the specified key, or 0 if no such key was stored."
NBTTagCompound,func_765_a,*,*,setDouble,"Stores a new NBTTagDouble with the given double value into the map with the given string key."
NBTTagCompound,func_763_a,*,*,setCompoundTag,"Stores the given NBTTagCompound into the map with the given string key."
MobSpawnerBase,func_4121_a,*,*,getBiomeFromLookup,"*"
MobSpawnerBase,func_4120_a,*,*,generateBiomeLookup,"*"
MobSpawnerBase,func_4126_a,*,*,getSkyColorByTemp,"takes temperature, returns color"
MobSpawnerBase,func_4125_a,*,*,setBiomeName,"*"
Path,func_1033_a,*,*,sortBack,"Sorts a point to the left"
Path,func_1036_b,*,*,dequeue,"Returns and removes the first point in the path"
Path,func_1037_b,*,*,sortForward,"Sorts a point to the right"
TileEntityFurnace,func_487_i,*,*,smeltItem,"Turn one item from the furnace source stack into the appropriate smelted item in the furnace result stack"
TileEntityFurnace,func_486_d,*,*,getSmeltingResultItem,"Returns the item ID of the result of smelting the given item ID, or -1 if the given item can't be smelted."
TileEntityFurnace,func_485_a,*,*,isBurning,"Returns true if the furnace is currently burning"
TileEntityMobSpawner,func_484_a,*,*,anyPlayerInRange,"Returns true if there is a player in range (using World.getClosestPlayer)"
TileEntityMobSpawner,func_483_c,*,*,updateDelay,"Sets the delay before a new spawn (base delay of 200 + random number up to 600)."
TileEntityMobSpawner,func_482_a,*,*,readFromNBT,"Reads a tile entity from NBT."
TileEntityMobSpawner,func_481_b,*,*,writeToNBT,"Writes a tile entity to NBT."
TileEntity,func_480_a,*,*,getDistanceFrom,"Returns the square of the distance between this entity and the passed in coordinates."
TileEntityFurnace,func_489_b,*,*,getBurnTimeRemainingScaled,"Returns an integer between 0 and the passed value representing how much burn time is left on the current fuel item, where 0 means that the item is exhausted and the passed value means that the item is fresh"
TileEntityFurnace,func_488_a,*,*,getItemBurnTime,"Returns the number of ticks that the supplied fuel item will keep the furnace burning, or 0 if the item isn't fuel"
Gui,func_551_a,*,*,drawRect,"Draws a solid color rectangle with the specified coordinates and color."
Gui,func_550_b,*,*,drawTexturedModalRect,"Draws a textured rectangle at the stored z-value."
ItemStack,func_1089_c,*,*,getMaxStackSize,"Returns maximum size of the stack."
ItemStack,func_1088_b,*,*,getIconIndex,"Returns the icon index of the current stack."
ItemStack,func_1087_a,*,*,hitBlock,"Calls the corresponding fct in di"
ItemStack,func_1086_a,*,*,writeToNBT,"Write the stack fields to a NBT object. Return the new NBT object."
ItemStack,func_1085_a,*,*,splitStack,"Remove the argument from the stack size. Return a new stack object with argument size."
EntityList,func_1084_a,*,*,createEntity,"create a new instance of an entity by using an entityID"
EntityList,func_1083_b,*,*,getEntityString,"gets the string representation of a specific entity"
GuiButton,func_558_a,*,*,getHoverState,"Returns 0 if the button is disabled, 1 if the mouse is NOT hovering over this button and 2 if it IS hovering over this button."
EntityList,func_1081_a,*,*,createEntityFromNBT,"create a new instance of an entity from NBT store"
EntityList,func_1080_a,*,*,addMapping,"adds a mapping between Entity classes and both a string representation and an ID"
World,func_612_i,*,*,onBlockHit,"Called whenever a block gets hit. Args: x, y, z, side"
World,func_613_a,*,*,addWorldAccess,"Adds a IWorldAccess to the list of worldAccesses"
World,func_611_g,*,*,notifyBlocksOfNeighborChange,"Notifies neighboring blocks that this specified block changed  Args: x, y, z, blockID"
Frustrum,func_342_a,*,*,isBoundingBoxInFrustum,"Returns true if the bounding box is inside all 6 clipping planes, otherwise returns false."
Render,func_151_a,*,*,loadTexture,"loads the specified texture"
Frustrum,func_343_a,*,*,setPosition,"*"
NoiseGeneratorPerlin,func_803_a,*,*,grad,"*"
NoiseGeneratorPerlin,func_802_a,*,*,generateNoise,"*"
NoiseGeneratorPerlin,func_804_b,*,*,lerp,"*"
NBTBase,func_739_a,*,*,createTagOfType,"Creates and returns a new tag of the specified type, or null if invalid."
NBTBase,func_738_a,*,*,writeTag,"Writes the specified tag to the given DataOutput, writing the type byte, the UTF string key and then calling the tag to write its data."
NBTTagFloat,func_735_a,*,*,writeTagContents,"Write the actual data contents of the tag, implemented in NBT extension classes"
NBTBase,func_734_b,*,*,readTag,"Reads and returns a tag from the given DataInput, or the End tag if no tag could be read."
NBTBase,func_737_b,*,*,getKey,"Gets the key corresponding to the tag, or an empty string if none set."
NBTTagFloat,func_736_a,*,*,readTagContents,"Read the actual data contents of the tag, implemented in NBT extension classes"
NBTBase,func_731_b,*,*,getTagName,"Returns the string name of a tag with the specified type, or 'UNKNOWN' if invalid."
NBTTagFloat,func_733_a,*,*,getType,"Gets the type byte for the tag."
NBTBase,func_732_a,*,*,setKey,"Sets the key for this tag and returns this for convenience."
RenderGlobal,func_937_b,*,*,markBlockRangeNeedsUpdate,"Marks the blocks as needing an update with the renderer. Args: minX, minY, minZ, maxX, maxY, maxZ"
RenderGlobal,func_936_e,*,*,updateAllRenderers,"Setups all the renderers to get updated."
RenderGlobal,func_933_a,*,*,playRecord,"Plays the specified record. Arg: recordName, x, y, z"
TileEntitySignRenderer,func_932_a,*,*,renderTileEntitySignAt,"*"
TileEntityMobSpawnerRenderer,func_930_a,*,*,renderTileEntityAt,"*"
RenderGlobal,func_938_b,*,*,releaseEntitySkin,"Decrement the reference counter for this entity's skin image data"
GuiUnused,func_6448_a,*,*,initGui,"Adds the buttons (and other controls) to the screen in question."
GuiScreen,func_6449_h,*,*,onGuiClosed,"Called when the screen is unloaded. Used to disable keyboard repeat events"
RenderGlobal,func_939_a,*,*,spawnParticle,"Spawns a particle. Arg: particleType, x, y, z, velX, velY, velZ"
GuiIngame,func_552_a,*,*,addChatMessage,"Adds a chat message to the list of chat messages. Args: msg"
EntityRenderer,func_4138_g,*,*,orientCamera,"sets up player's eye (or camera in third person mode)"
EntityRenderer,func_4139_a,*,*,setupCameraTransform,"sets up projection, view effects, camera position/rotation"
EntityRenderer,func_4134_c,*,*,renderWorld,""
EntityRenderer,func_4137_h,*,*,updateFogColor,"calculates fog and calls glClearColor"
Material,func_4130_f,*,*,setBurning,"Set the canBurn bool to True and return the current object."
ItemRenderer,func_4132_a,*,*,renderItem,"Renders the item stack for being in an entity's hand Args: itemStack"
ItemRenderer,func_4133_a,*,*,renderItemInFirstPerson,"Renders the active item in the player's hand when in first person mode. Args: partialTickTime"
ItemStack,func_1090_a,*,*,useItem,"Uses the item stack by the player. Gives the coordinates of the block its being used against and the side. Args: player, world, x, y, z, side"
ItemStack,func_1091_a,*,*,getItem,"Returns the object corresponding to the stack."
ItemStack,func_1092_a,*,*,hitEntity,"Calls the corresponding fct in di"
ItemStack,func_1093_a,*,*,useItemRightClick,"Called whenever this item stack is equipped and right clicked. Returns the new item stack to put in the position where this item is. Args: world, player"
ItemStack,func_1094_d,*,*,getMaxDamage,"Returns the max damage an item in the stack can take."
ItemStack,func_1095_a,*,*,getDamageVsEntity,"Returns the damage against a given entity."
ItemStack,func_1096_b,*,*,readFromNBT,"Read the stack fields from a NBT object."
ItemStack,func_1098_a,*,*,getStrVsBlock,"Returns the strength of the stack against a given block."
ItemStack,func_1099_b,*,*,canHarvestBlock,"Checks if the itemStack object can harvest a specified block"
BlockFence,func_230_a,*,*,getCollidingBoundingBoxes,"Adds to the supplied array any colliding bounding boxes with the passed in bounding box. Args: world, x, y, z, axisAlignedBB, arrayList"
Packet,func_326_b,*,*,getPacketId,"Returns the ID of this packet."
BlockRedstoneTorch,func_232_a,*,*,getBlockTextureFromSideAndMetadata,"From the specified side and block metadata retrieves the blocks texture. Args: side, metadata"
BlockRedstoneOre,func_233_b,*,*,onBlockClicked,"Called when the block is clicked by a player. Args: x, y, z, entityPlayer"
BlockPortal,func_234_g,*,*,getRenderBlockPass,"Returns which pass should this block be rendered on. 0 for solids and 1 for alpha"
BlockPressurePlate,func_235_e,*,*,onBlockAdded,"Called whenever the block is added into the world. Args: world, x, y, z"
GuiContainer,func_588_a,*,*,getSlotAtPosition,"Returns the slot at the given coordinates or null if there is none."
BlockPressurePlate,func_238_a,*,*,setBlockBoundsBasedOnState,"Updates the blocks bounds based on its current state. Args: world, x, y, z"
GuiChest,func_587_j,*,*,drawGuiContainerForegroundLayer,"Draw the foreground layer for the GuiContainer (everythin in front of the items)"
GuiDeleteWorld,func_584_c,*,*,selectWorld,"Gets the selected world."
GuiDeleteWorld,func_585_j,*,*,initGui2,"Adds the 'delete world' and 'cancel' buttons to the screen"
GuiConnecting,func_582_a,*,*,setNetClientHandler,"Sets the NetClientHandler."
GuiUnused,func_580_a,*,*,keyTyped,"Fired when a key is typed. This is the equivalent of KeyListener.keyTyped(KeyEvent e)."
GuiConnecting,func_581_a,*,*,isCancelled,"Returns true if the connection attempt has been cancelled, false otherwise."
Packet,func_325_a,*,*,getNewPacket,"Returns a new instance of the specified Packet class."
Packet22Collect,func_322_a,*,*,writePacketData,"Abstract. Writes the raw packet data to the data stream."
Packet,func_321_a,*,*,addIdClassMapping,"Adds a two way mapping between the packet ID and packet class."
NetClientHandler,func_837_a,*,*,handleFlying,"*"
NetClientHandler,func_834_a,*,*,handleCollect,"*"
NetClientHandler,func_835_a,*,*,handleVehicleSpawn,"*"
NetClientHandler,func_833_a,*,*,handleMapChunk,"*"
NetClientHandler,func_830_a,*,*,handleAddToInventory,"*"
NetClientHandler,func_838_a,*,*,handleHandshake,"*"
NetClientHandler,func_839_a,*,*,handleDestroyEntity,"*"
ScaledResolution,func_902_b,*,*,getScaledHeight,"*"
ScaledResolution,func_903_a,*,*,getScaledWidth,"*"
NextTickListEntry,func_900_a,*,*,setScheduledTime,"Sets the scheduled time for this tick entry"
Timer,func_904_a,*,*,updateTimer,"Updates all fields of the Timer using the current time"
PlayerController,func_6471_a,*,*,sendUseItem,"Notifies the server of things like consuming food, etc..."
PlayerController,func_6470_c,*,*,sendBlockRemoving,"Notifies the server of your progress in removing a block"
PlayerController,func_6476_a,*,*,flipPlayer,"Flips the player around. Args: player"
PlayerController,func_6474_c,*,*,updateController,""
Minecraft,func_6271_a,*,*,startGame,"Starts the game: initializes the canvas, the title, the settings, etcetera."
Minecraft,func_6270_h,*,*,toggleFullscreen,"Toggles fullscreen mode."
Minecraft,func_6272_a,*,*,displayGuiScreen,"Sets the argument GuiScreen as the main (topmost visible) screen."
Block,func_256_d,*,*,setLightOpacity,"Sets how much light is blocked going through this block. Returns the object for convenience in constructing."
BlockRedstoneOre,func_254_a,*,*,onEntityWalking,"Called whenever an entity is walking on top of this block. Args: world, x, y, z, entity"
EntityGhast,func_6389_d,*,*,getLivingSound,"Returns the sound this mob makes while it's alive."
NBTTagCompound,func_748_a,*,*,setBoolean,"Stores the given boolean value as a NBTTagByte, storing 1 for true and 0 for false, using the given string key."
TexturePackCustom,func_6492_b,*,*,truncateString,"Truncates the specified string to 34 characters in length and returns it."
ClippingHelperImplementation,func_1153_b,*,*,init,"*"
ClippingHelper,func_1152_a,*,*,isBoxInFrustum,"Returns true if the box is inside all 6 clipping planes, otherwise returns false."
ClippingHelperImplementation,func_1155_a,*,*,getInstance,"Initialises the ClippingHelper object then returns an instance of it."
ClippingHelperImplementation,func_1154_a,*,*,normalize,"Normalize the frustum."
RenderHelper,func_1159_a,*,*,disableStandardItemLighting,"Disables the OpenGL lighting properties enabled by enableStandardItemLighting"
RenderHelper,func_1158_b,*,*,enableStandardItemLighting,"Sets the OpenGL lighting properties to the values used when rendering blocks as items"
BlockCactus,func_223_g,*,*,canBlockStay,"Can this block stay at this position.  Similar to canPlaceBlockAt except gets checked often with plants."
GuiContainer,func_590_a,*,*,drawSlotInventory,"Draws an inventory slot"
LoadingScreenRenderer,func_593_a,*,*,setLoadingProgress,"Updates the progress bar on the loading screen to the specified amount. Args: loadProgress"
BlockSnow,func_220_a_,*,*,harvestBlock,"Called when the player destroys a block with an item that can harvest it"
BlockStairs,func_227_a,*,*,getExplosionResistance,"Returns how much this block can resist explosions from the passed in entity."
BlockPressurePlate,func_226_a,*,*,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
LoadingScreenRenderer,func_596_a,*,*,printText,"*"
ChunkCache,func_599_f,*,*,getBlockMaterial,"Returns the block's material."
ChunkCache,func_598_c,*,*,getLightBrightness,"Returns how bright the block is shown as which is the block's light value looked up in a lookup table (light values aren't linear for brihgtness). Args: x, y, z"
BlockRedstoneOre,func_229_a,*,*,quantityDropped,"Returns the quantity of items to drop on block destruction."
BlockPressurePlate,func_228_c,*,*,isIndirectlyPoweringTo,"Is this block indirectly powering the block on the specified side"
NetClientHandler,func_829_a,*,*,handleEntityTeleport,"*"
NetClientHandler,func_828_a,*,*,handleMobSpawn,""
SlotCrafting,func_4103_a,*,*,onPickupFromSlot,"Called when the player picks up an item from an inventory slot"
NetHandler,func_821_a,*,*,handleBlockDig,"*"
NetClientHandler,func_820_a,*,*,handleNamedEntitySpawn,"*"
NetClientHandler,func_823_a,*,*,handleErrorMessage,"*"
NetClientHandler,func_822_a,*,*,handleBlockChange,"*"
NetClientHandler,func_825_a,*,*,handleArmAnimation,"*"
NetClientHandler,func_824_a,*,*,handleMultiBlockChange,"*"
NetClientHandler,func_827_a,*,*,handleEntity,"*"
NetClientHandler,func_826_a,*,*,handlePreChunk,"*"
EntityRenderer,func_917_f,*,*,setupViewBobbing,"Setups all the GL settings for view bobbing. Args: partialTickTime"
EntityRenderer,func_916_c,*,*,renderFancyGraphics,""
EntityRenderer,func_910_a,*,*,getMouseOver,"Finds what block or object the mouse is over at the specified partial tick time. Args: partialTickTime"
ModelZombie,func_863_a,*,*,setRotationAngles,"Sets the models various rotation angles."
PlayerController,func_6467_a,*,*,setPartialTime,""
PlayerController,func_6469_d,*,*,shouldDrawHUD,"*"
Minecraft,func_6260_j,*,*,isMultiplayerWorld,"Checks if the current world is a multiplayer world, returns true if it is, false otherwise."
Minecraft,func_6266_c,*,*,shutdownMinecraftApplet,"Shuts down the minecraft applet by stopping the resource downloads, and clearing up GL stuff; called when the application (or web page) is exited."
Minecraft,func_6267_r,*,*,getOs,"*"
Minecraft,func_6264_a,*,*,getAppDir,"gets the working dir (OS specific) for the specific application (which is always minecraft)"
Minecraft,func_6265_t,*,*,clickMiddleMouseButton,"Called when the middle mouse button gets clicked"
Minecraft,func_6268_a,*,*,installResource,"Installs a resource. Currently only sounds are download so this method just adds them to the SoundManager."
EntityGhast,func_6394_f_,*,*,getHurtSound,"Returns the sound this mob makes when it is hurt."
EntityGhast,func_6393_h,*,*,getSoundVolume,"Returns the volume for the sounds this mob makes."
EntityGhast,func_6390_f,*,*,getDeathSound,"Returns the sound this mob makes on death."
EntityGhast,func_6391_i,*,*,getMaxSpawnedInChunk,"Will return how many at most can spawn in a chunk at once."
TexturePackBase,func_6480_b,*,*,closeTexturePackFile,"Closes the zipfile associated to this texture pack. Does nothing for the default texture pack."
EntityPlayerSP,func_9372_a_,*,*,setHealth,"Updates health locally."
EntityClientPlayerMP,func_9375_Q,*,*,sendInventoryChanged,"Send a inventory changed message to the server if the current inventory has been modified."
CompressedStreamTools,func_1143_a,*,*,writeGzippedCompoundToOutputStream,"Write the compound, gzipped, to the outputstream."
RecipesArmor,func_1148_a,*,*,addRecipes,"Adds the armor recipes to the CraftingManager."
Entity,func_9281_M,*,*,setBeenAttacked,"Sets that this entity has been attacked."
EntityBoat,func_9280_g,*,*,performHurtAnimation,"Setups the entity to do the hurt animation. Only used by packets in multiplayer."
BlockJukeBox,func_216_a,*,*,dropBlockAsItemWithChance,"Drops the block items with a specified chance of dropping the specified items"
BlockPressurePlate,func_217_b,*,*,isOpaqueCube,"Is this block (a) opaque and (b) a full 1m cube?  This determines whether or not to render the shared face of two adjacent blocks and also whether the player can attach torches, redstone wire, etc to this block."
BlockPressurePlate,func_214_b,*,*,onBlockRemoval,"Called whenever the block is removed."
Block,func_215_a,*,*,setLightValue,"Sets the amount of light emitted by a block from 0.0f to 1.0f (converts internally to 0-15). Returns the object for convenience in constructing."
Block,func_212_i,*,*,unusedMethod,"Only used to fill an unused field"
Block,func_213_a,*,*,setBlockBounds,"Sets the bounds of the block.  minX, minY, minZ, maxX, maxY, maxZ"
BlockLadder,func_210_f,*,*,getRenderType,"The type of render function that is called for this block"
BlockChest,func_211_a,*,*,getBlockTexture,"Retrieves the block texture to use based on the display side. Args: iBlockAccess, x, y, z, side"
BlockChest,func_218_a,*,*,getBlockTextureFromSide,"Returns the block texture based on the side being looked at.  Args: side"
Block,func_219_b,*,*,setResistance,"Sets the the blocks resistance to explosions. Returns the object for convenience in constructing."
World,func_692_l,*,*,removeBlockTileEntity,"Removes the TileEntity for a given block in X,Y,Z coordinates"
World,func_690_d,*,*,setBlockWithNotify,"Sets a block and notifies relevant systems with the block change  Args: x, y, z, blockID"
World,func_691_b,*,*,setBlockMetadataWithNotify,"Sets the blocks metadata and if set will then notify blocks that this block changed. Args: x, y, z, metadata"
World,func_697_a,*,*,getCollidingBoundingBoxes,"Returns a list of bounding boxes that collide with aabb excluding the passed in entity's collision. Args: entity, aabb"
World,func_694_a,*,*,spawnParticle,"Spawns a particle.  Args particleName, x, y, z, velX, velY, velZ"
World,func_695_a,*,*,canBlockBePlacedAt,"Returns true if the specified block can be placed at the given coordinates, optionally making sure there are no entities in the way.  Args: blockID, x, y, z, ignoreEntities"
World,func_699_a,*,*,getBlockLightValue_do,"Gets the light value of a block location. This is the actual function that gets the value and has a bool flag that indicates if its a half step block to get the maximum light value of a direct neighboring block (left, right, forward, back, and up)"
EntityPlayer,func_450_a,*,*,getCurrentPlayerStrVsBlock,"Returns how strong the player is against the specified block at this moment"
EntityPlayerSP,func_452_a,*,*,displayGUIChest,"Displays the GUI for interacting with a chest inventory. Args: chestInventory"
